time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
66120,0.29261966,0.29233995,0.29149960,0.29009487,0.28811932,0.28556344,0.28241411,0.27865383,0.27425953,0.26920096,0.26343826,0.25691830,0.24956904,0.24129040,0.23193853,0.22129700,0.20901835,0.19448859,0.17644045,0.15133877,0.08237638
66180,0.29238683,0.29210747,0.29126816,0.28986518,0.28789207,0.28533933,0.28219385,0.27843814,0.27404914,0.26899662,0.26324073,0.25672838,0.24938758,0.24111830,0.23177679,0.22114675,0.20888096,0.19436581,0.17633481,0.15125466,0.08229625
66240,0.29215458,0.29187557,0.29103730,0.28963605,0.28766537,0.28511576,0.28197413,0.27822298,0.27383926,0.26879278,0.26304369,0.25653893,0.24920656,0.24094662,0.23161544,0.22099687,0.20874391,0.19424334,0.17622942,0.15117077,0.08221642
66300,0.29192290,0.29164423,0.29080700,0.28940748,0.28743923,0.28489275,0.28175495,0.27800834,0.27362990,0.26858943,0.26284712,0.25634994,0.24902598,0.24077535,0.23145448,0.22084735,0.20860718,0.19412116,0.17612430,0.15108709,0.08213689
66360,0.29169179,0.29141346,0.29057727,0.28917947,0.28721364,0.28467028,0.28153631,0.27779423,0.27342105,0.26838658,0.26265103,0.25616141,0.24884584,0.24060450,0.23129391,0.22069820,0.20847079,0.19399927,0.17601943,0.15100362,0.08205767
66420,0.29146124,0.29118326,0.29034810,0.28895203,0.28698861,0.28444836,0.28131820,0.27758065,0.27321271,0.26818422,0.26245542,0.25597333,0.24866614,0.24043407,0.23113373,0.22054940,0.20833473,0.19387768,0.17591482,0.15092036,0.08197875
66480,0.29123127,0.29095363,0.29011949,0.28872514,0.28676413,0.28422698,0.28110062,0.27736758,0.27300488,0.26798236,0.26226029,0.25578571,0.24848687,0.24026404,0.23097394,0.22040096,0.20819899,0.19375639,0.17581046,0.15083732,0.08190013
66540,0.29100185,0.29072455,0.28989145,0.28849880,0.28654020,0.28400614,0.28088358,0.27715504,0.27279756,0.26778099,0.26206563,0.25559855,0.24830804,0.24009443,0.23081453,0.22025288,0.20806358,0.19363538,0.17570636,0.15075448,0.08182180
66600,0.29077300,0.29049604,0.28966396,0.28827302,0.28631681,0.28378585,0.28066706,0.27694301,0.27259074,0.26758011,0.26187144,0.25541184,0.24812964,0.23992523,0.23065550,0.22010515,0.20792850,0.19351467,0.17560251,0.15067185,0.08174378
66660,0.29054470,0.29026809,0.28943703,0.28804780,0.28609397,0.28356608,0.28045107,0.27673150,0.27238442,0.26737971,0.26167772,0.25522558,0.24795167,0.23975643,0.23049686,0.21995778,0.20779374,0.19339424,0.17549890,0.15058943,0.08166605
66720,0.29031696,0.29004069,0.28921065,0.28782312,0.28587167,0.28334686,0.28023561,0.27652051,0.27217860,0.26717981,0.26148447,0.25503978,0.24777412,0.23958804,0.23033860,0.21981076,0.20765930,0.19327411,0.17539555,0.15050722,0.08158862
66780,0.29008978,0.28981385,0.28898482,0.28759898,0.28564992,0.28312817,0.28002067,0.27631002,0.27197328,0.26698038,0.26129169,0.25485442,0.24759701,0.23942005,0.23018072,0.21966410,0.20752518,0.19315426,0.17529245,0.15042521,0.08151148
66840,0.28986315,0.28958756,0.28875954,0.28737540,0.28542870,0.28291000,0.27980626,0.27610005,0.27176846,0.26678144,0.26109937,0.25466950,0.24742032,0.23925247,0.23002321,0.21951778,0.20739138,0.19303469,0.17518960,0.15034341,0.08143463
66900,0.28963708,0.28936182,0.28853481,0.28715235,0.28520803,0.28269237,0.27959236,0.27589058,0.27156414,0.26658298,0.26090752,0.25448504,0.24724405,0.23908529,0.22986608,0.21937181,0.20725790,0.19291542,0.17508699,0.15026181,0.08135807
66960,0.28941155,0.28913662,0.28831063,0.28692985,0.28498788,0.28247527,0.27937898,0.27568163,0.27136031,0.26638499,0.26071613,0.25430101,0.24706821,0.23891851,0.22970933,0.21922619,0.20712474,0.19279642,0.17498463,0.15018042,0.08128180
67020,0.28918657,0.28891198,0.28808699,0.28670789,0.28476827,0.28225869,0.27916612,0.27547317,0.27115697,0.26618749,0.26052520,0.25411743,0.24689279,0.23875213,0.22955295,0.21908092,0.20699190,0.19267771,0.17488252,0.15009922,0.08120581
67080,0.28896214,0.28868788,0.28786389,0.28648647,0.28454920,0.28204264,0.27895377,0.27526522,0.27095412,0.26599046,0.26033473,0.25393429,0.24671779,0.23858614,0.22939695,0.21893599,0.20685937,0.19255928,0.17478064,0.15001823,0.08113011
67140,0.28873824,0.28846432,0.28764134,0.28626558,0.28433065,0.28182711,0.27874194,0.27505778,0.27075176,0.26579390,0.26014471,0.25375158,0.24654321,0.23842055,0.22924131,0.21879141,0.20672715,0.19244114,0.17467902,0.14993744,0.08105470
67200,0.28851490,0.28824131,0.28741932,0.28604523,0.28411263,0.28161210,0.27853062,0.27485083,0.27054988,0.26559782,0.25995515,0.25356932,0.24636904,0.23825536,0.22908605,0.21864717,0.20659525,0.19232327,0.17457763,0.14985685,0.08097957
67260,0.28829209,0.28801883,0.28719784,0.28582540,0.28389514,0.28139760,0.27831980,0.27464438,0.27034850,0.26540220,0.25976605,0.25338748,0.24619529,0.23809055,0.22893115,0.21850327,0.20646366,0.19220568,0.17447649,0.14977645,0.08090472
67320,0.28806982,0.28779689,0.28697689,0.28560611,0.28367817,0.28118363,0.27810949,0.27443842,0.27014759,0.26520706,0.25957740,0.25320609,0.24602196,0.23792614,0.22877662,0.21835971,0.20633238,0.19208837,0.17437558,0.14969626,0.08083015
67380,0.28784808,0.28757548,0.28675647,0.28538735,0.28346172,0.28097017,0.27789969,0.27423296,0.26994717,0.26501238,0.25938919,0.25302512,0.24584903,0.23776212,0.22862245,0.21821649,0.20620141,0.19197133,0.17427492,0.14961626,0.08075585
67440,0.28762688,0.28735461,0.28653659,0.28516911,0.28324580,0.28075722,0.27769040,0.27402800,0.26974722,0.26481817,0.25920144,0.25284459,0.24567652,0.23759849,0.22846865,0.21807361,0.20607075,0.19185457,0.17417449,0.14953646,0.08068184
67500,0.28740621,0.28713427,0.28631723,0.28495140,0.28303039,0.28054478,0.27748160,0.27382352,0.26954776,0.26462442,0.25901414,0.25266448,0.24550441,0.23743525,0.22831522,0.21793106,0.20594039,0.19173809,0.17407430,0.14945685,0.08060810
67560,0.28718607,0.28691446,0.28609841,0.28473421,0.28281550,0.28033285,0.27727330,0.27361954,0.26934877,0.26443113,0.25882728,0.25248481,0.24533272,0.23727239,0.22816214,0.21778885,0.20581035,0.19162187,0.17397435,0.14937743,0.08053464
67620,0.28696646,0.28669518,0.28588010,0.28451755,0.28260113,0.28012143,0.27706551,0.27341604,0.26915025,0.26423830,0.25864086,0.25230556,0.24516143,0.23710991,0.22800943,0.21764697,0.20568060,0.19150593,0.17387463,0.14929821,0.08046144
67680,0.28674738,0.28647642,0.28566232,0.28430140,0.28238726,0.27991052,0.27685821,0.27321302,0.26895221,0.26404594,0.25845489,0.25212673,0.24499054,0.23694782,0.22785707,0.21750543,0.20555116,0.19139026,0.17377515,0.14921919,0.08038852
67740,0.28652882,0.28625819,0.28544507,0.28408577,0.28217391,0.27970011,0.27665140,0.27301049,0.26875464,0.26385402,0.25826936,0.25194833,0.24482006,0.23678611,0.22770507,0.21736422,0.20542202,0.19127487,0.17367590,0.14914035,0.08031587
67800,0.28631079,0.28604047,0.28522833,0.28387065,0.28196107,0.27949020,0.27644509,0.27280845,0.26855754,0.26366257,0.25808426,0.25177035,0.24464998,0.23662478,0.22755343,0.21722333,0.20529319,0.19115974,0.17357689,0.14906170,0.08024349
67860,0.28609327,0.28582328,0.28501211,0.28365605,0.28174874,0.27928080,0.27623927,0.27260688,0.26836091,0.26347157,0.25789961,0.25159279,0.24448030,0.23646383,0.22740215,0.21708278,0.20516465,0.19104488,0.17347810,0.14898325,0.08017138
67920,0.28587628,0.28560661,0.28479640,0.28344196,0.28153692,0.27907189,0.27603393,0.27240579,0.26816475,0.26328102,0.25771539,0.25141564,0.24431102,0.23630326,0.22725121,0.21694255,0.20503641,0.19093028,0.17337955,0.14890498,0.08009953
67980,0.28565980,0.28539046,0.28458121,0.28322838,0.28132560,0.27886348,0.27582909,0.27220518,0.26796905,0.26309092,0.25753161,0.25123892,0.24414214,0.23614306,0.22710064,0.21680266,0.20490847,0.19081595,0.17328123,0.14882691,0.08002795
68040,0.28544384,0.28517482,0.28436653,0.28301531,0.28111478,0.27865556,0.27562473,0.27200505,0.26777381,0.26290127,0.25734826,0.25106261,0.24397365,0.23598324,0.22695041,0.21666308,0.20478083,0.19070189,0.17318313,0.14874902,0.07995663
68100,0.28522839,0.28495969,0.28415237,0.28280274,0.28090446,0.27844814,0.27542086,0.27180538,0.26757903,0.26271207,0.25716534,0.25088672,0.24380556,0.23582379,0.22680053,0.21652383,0.20465348,0.19058809,0.17308527,0.14867132,0.07988557
68160,0.28501346,0.28474507,0.28393871,0.28259068,0.28069464,0.27824121,0.27521747,0.27160620,0.26738472,0.26252331,0.25698285,0.25071123,0.24363786,0.23566472,0.22665100,0.21638491,0.20452643,0.19047456,0.17298763,0.14859380,0.07981478
68220,0.28479903,0.28453097,0.28372556,0.28237913,0.28048532,0.27803477,0.27501456,0.27140748,0.26719086,0.26233500,0.25680079,0.25053616,0.24347056,0.23550601,0.22650182,0.21624630,0.20439967,0.19036129,0.17289022,0.14851647,0.07974424
68280,0.28458512,0.28431737,0.28351291,0.28216807,0.28027649,0.27782881,0.27481213,0.27120923,0.26699746,0.26214713,0.25661916,0.25036150,0.24330364,0.23534768,0.22635298,0.21610802,0.20427321,0.19024827,0.17279303,0.14843932,0.07967397
68340,0.28437171,0.28410427,0.28330077,0.28195752,0.28006816,0.27762335,0.27461018,0.27101145,0.26680451,0.26195971,0.25643796,0.25018725,0.24313712,0.23518971,0.22620449,0.21597006,0.20414703,0.19013552,0.17269607,0.14836236,0.07960395
68400,0.28415880,0.28389168,0.28308913,0.28174746,0.27986032,0.27741837,0.27440870,0.27081413,0.26661202,0.26177272,0.25625718,0.25001340,0.24297098,0.23503211,0.22605635,0.21583241,0.20402115,0.19002303,0.17259933,0.14828558,0.07953418
68460,0.28394643,0.28367963,0.28287802,0.28153793,0.27965301,0.27721390,0.27420774,0.27061731,0.26642001,0.26158620,0.25607685,0.24983999,0.24280525,0.23487490,0.22590857,0.21569511,0.20389558,0.18991081,0.17250283,0.14820899,0.07946469
68520,0.28373454,0.28346806,0.28266739,0.28132887,0.27944616,0.27700990,0.27400722,0.27042093,0.26622843,0.26140010,0.25589692,0.24966696,0.24263990,0.23471804,0.22576111,0.21555810,0.20377028,0.18979884,0.17240654,0.14813258,0.07939544
68580,0.28352314,0.28325697,0.28245725,0.28112030,0.27923978,0.27680636,0.27380716,0.27022500,0.26603729,0.26121442,0.25571740,0.24949433,0.24247491,0.23456153,0.22561399,0.21542141,0.20364526,0.18968712,0.17231047,0.14805635,0.07932644
68640,0.28331224,0.28304638,0.28224760,0.28091221,0.27903389,0.27660330,0.27360757,0.27002953,0.26584660,0.26102917,0.25553830,0.24932210,0.24231031,0.23440539,0.22546720,0.21528503,0.20352053,0.18957566,0.17221462,0.14798029,0.07925768
68700,0.28310184,0.28283629,0.28203844,0.28070462,0.27882849,0.27640072,0.27340845,0.26983452,0.26565635,0.26084436,0.25535962,0.24915027,0.24214610,0.23424960,0.22532076,0.21514896,0.20339608,0.18946445,0.17211899,0.14790441,0.07918918
68760,0.28289192,0.28262669,0.28182977,0.28049751,0.27862357,0.27619862,0.27320980,0.26963996,0.26546654,0.26065998,0.25518135,0.24897883,0.24198226,0.23409417,0.22517465,0.21501320,0.20327192,0.18935349,0.17202358,0.14782871,0.07912092
68820,0.28268251,0.28241758,0.28162160,0.28029089,0.27841913,0.27599698,0.27301161,0.26944586,0.26527718,0.26047603,0.25500349,0.24880780,0.24181880,0.23393911,0.22502888,0.21487775,0.20314804,0.18924279,0.17192838,0.14775319,0.07905292
68880,0.28247358,0.28220896,0.28141391,0.28008475,0.27821516,0.27579582,0.27281388,0.26925221,0.26508826,0.26029250,0.25482605,0.24863716,0.24165571,0.23378439,0.22488344,0.21474261,0.20302444,0.18913233,0.17183341,0.14767785,0.07898516
68940,0.28226514,0.28200083,0.28120671,0.27987910,0.27801168,0.27559513,0.27261662,0.26905901,0.26489978,0.26010941,0.25464902,0.24846691,0.24149300,0.23363004,0.22473833,0.21460778,0.20290113,0.18902213,0.17173864,0.14760268,0.07891764
69000,0.28205719,0.28179319,0.28099999,0.27967392,0.27780867,0.27539491,0.27241982,0.26886626,0.26471174,0.25992673,0.25447240,0.24829706,0.24133067,0.23347604,0.22459356,0.21447326,0.20277809,0.18891218,0.17164410,0.14752769,0.07885037
69060,0.28184973,0.28158604,0.28079376,0.27946923,0.27760613,0.27519515,0.27222347,0.26867396,0.26452413,0.25974448,0.25429619,0.24812759,0.24116871,0.23332239,0.22444911,0.21433905,0.20265533,0.18880248,0.17154977,0.14745287,0.07878334
69120,0.28164275,0.28137936,0.28058800,0.27926501,0.27740406,0.27499586,0.27202758,0.26848211,0.26433696,0.25956265,0.25412039,0.24795852,0.24100712,0.23316909,0.22430500,0.21420513,0.20253285,0.18869302,0.17145565,0.14737823,0.07871655
69180,0.28143625,0.28117317,0.28038273,0.27906127,0.27720247,0.27479704,0.27183215,0.26829070,0.26415022,0.25938124,0.25394499,0.24778984,0.24084591,0.23301614,0.22416121,0.21407153,0.20241065,0.18858381,0.17136175,0.14730376,0.07865001
69240,0.28123024,0.28096746,0.28017794,0.27885800,0.27700135,0.27459867,0.27163717,0.26809974,0.26396392,0.25920025,0.25376999,0.24762155,0.24068506,0.23286355,0.22401775,0.21393822,0.20228873,0.18847485,0.17126805,0.14722946,0.07858370
69300,0.28102470,0.28076223,0.27997362,0.27865521,0.27680069,0.27440077,0.27144264,0.26790922,0.26377804,0.25901968,0.25359540,0.24745364,0.24052458,0.23271130,0.22387462,0.21380522,0.20216708,0.18836614,0.17117457,0.14715534,0.07851763
69360,0.28081965,0.28055748,0.27976978,0.27845288,0.27660050,0.27420332,0.27124856,0.26771913,0.26359259,0.25883952,0.25342121,0.24728611,0.24036446,0.23255939,0.22373181,0.21367252,0.20204570,0.18825766,0.17108130,0.14708138,0.07845180
69420,0.28061507,0.28035320,0.27956641,0.27825103,0.27640077,0.27400633,0.27105493,0.26752949,0.26340758,0.25865978,0.25324741,0.24711897,0.24020472,0.23240784,0.22358933,0.21354012,0.20192460,0.18814943,0.17098824,0.14700760,0.07838620
69480,0.28041096,0.28014940,0.27936351,0.27804964,0.27620150,0.27380980,0.27086175,0.26734028,0.26322298,0.25848045,0.25307402,0.24695221,0.24004533,0.23225662,0.22344717,0.21340802,0.20180377,0.18804145,0.17089539,0.14693398,0.07832084
69540,0.28020733,0.27994606,0.27916108,0.27784872,0.27600270,0.27361372,0.27066901,0.26715152,0.26303881,0.25830154,0.25290102,0.24678584,0.23988631,0.23210575,0.22330533,0.21327621,0.20168321,0.18793370,0.17080275,0.14686054,0.07825571
69600,0.28000416,0.27974320,0.27895912,0.27764827,0.27580435,0.27341810,0.27047672,0.26696318,0.26285507,0.25812303,0.25272842,0.24661984,0.23972765,0.23195523,0.22316381,0.21314470,0.20156292,0.18782620,0.17071031,0.14678726,0.07819081
69660,0.27980147,0.27954081,0.27875763,0.27744828,0.27560647,0.27322292,0.27028487,0.26677528,0.26267175,0.25794493,0.25255622,0.24645422,0.23956935,0.23180504,0.22302260,0.21301349,0.20144290,0.18771894,0.17061808,0.14671415,0.07812614
69720,0.27959925,0.27933888,0.27855660,0.27724875,0.27540904,0.27302820,0.27009346,0.26658781,0.26248884,0.25776724,0.25238440,0.24628897,0.23941141,0.23165519,0.22288172,0.21288257,0.20132315,0.18761191,0.17052606,0.14664121,0.07806171
69780,0.27939749,0.27913743,0.27835604,0.27704968,0.27521206,0.27283392,0.26990250,0.26640077,0.26230636,0.25758995,0.25221298,0.24612411,0.23925383,0.23150568,0.22274116,0.21275194,0.20120366,0.18750513,0.17043424,0.14656844,0.07799750
69840,0.27919620,0.27893643,0.27815593,0.27685106,0.27501554,0.27264009,0.26971197,0.26621415,0.26212429,0.25741307,0.25204195,0.24595961,0.23909660,0.23135651,0.22260091,0.21262161,0.20108444,0.18739858,0.17034263,0.14649583,0.07793352
69900,0.27899537,0.27873590,0.27795629,0.27665291,0.27481946,0.27244670,0.26952187,0.26602797,0.26194264,0.25723660,0.25187131,0.24579549,0.23893974,0.23120768,0.22246097,0.21249157,0.20096549,0.18729227,0.17025122,0.14642338,0.07786977
69960,0.27879500,0.27853583,0.27775711,0.27645521,0.27462384,0.27225376,0.26933222,0.26584221,0.26176140,0.25706052,0.25170105,0.24563174,0.23878322,0.23105917,0.22232135,0.21236182,0.20084680,0.18718619,0.17016001,0.14635110,0.07780625
70020,0.27859509,0.27833621,0.27755838,0.27625796,0.27442867,0.27206126,0.26914299,0.26565688,0.26158058,0.25688485,0.25153118,0.24546837,0.23862706,0.23091101,0.22218204,0.21223236,0.20072838,0.18708035,0.17006901,0.14627899,0.07774294
70080,0.27839564,0.27813706,0.27736011,0.27606117,0.27423394,0.27186920,0.26895420,0.26547196,0.26140017,0.25670957,0.25136170,0.24530536,0.23847125,0.23076317,0.22204304,0.21210318,0.20061022,0.18697474,0.16997820,0.14620703,0.07767987
70140,0.27819665,0.27793836,0.27716230,0.27586482,0.27403966,0.27167758,0.26876584,0.26528747,0.26122017,0.25653469,0.25119260,0.24514272,0.23831579,0.23061567,0.22190436,0.21197430,0.20049232,0.18686937,0.16988760,0.14613524,0.07761701
70200,0.27799812,0.27774012,0.27696494,0.27566893,0.27384583,0.27148639,0.26857791,0.26510340,0.26104057,0.25636021,0.25102388,0.24498044,0.23816067,0.23046850,0.22176598,0.21184570,0.20037468,0.18676423,0.16979720,0.14606361,0.07755438
70260,0.27780004,0.27754233,0.27676802,0.27547348,0.27365243,0.27129565,0.26839040,0.26491975,0.26086139,0.25618612,0.25085554,0.24481853,0.23800591,0.23032165,0.22162791,0.21171738,0.20025730,0.18665932,0.16970699,0.14599214,0.07749196
70320,0.27760241,0.27734499,0.27657156,0.27527848,0.27345948,0.27110533,0.26820333,0.26473651,0.26068261,0.25601243,0.25068758,0.24465699,0.23785150,0.23017514,0.22149015,0.21158935,0.20014018,0.18655464,0.16961699,0.14592084,0.07742977
70380,0.27740523,0.27714811,0.27637555,0.27508392,0.27326696,0.27091545,0.26801668,0.26455369,0.26050423,0.25583913,0.25052000,0.24449581,0.23769743,0.23002895,0.22135269,0.21146160,0.20002332,0.18645019,0.16952718,0.14584969,0.07736779
70440,0.27720850,0.27695167,0.27617998,0.27488981,0.27307489,0.27072600,0.26783045,0.26437129,0.26032626,0.25566622,0.25035280,0.24433499,0.23754370,0.22988309,0.22121554,0.21133414,0.19990671,0.18634597,0.16943757,0.14577870,0.07730604
70500,0.27701222,0.27675568,0.27598486,0.27469613,0.27288325,0.27053698,0.26764464,0.26418929,0.26014869,0.25549370,0.25018598,0.24417453,0.23739032,0.22973755,0.22107870,0.21120695,0.19979036,0.18624197,0.16934815,0.14570787,0.07724449
70560,0.27681639,0.27656013,0.27579018,0.27450290,0.27269204,0.27034839,0.26745926,0.26400771,0.25997152,0.25532157,0.25001952,0.24401443,0.23723728,0.22959233,0.22094215,0.21108005,0.19967427,0.18613821,0.16925893,0.14563720,0.07718317
70620,0.27662100,0.27636503,0.27559594,0.27431011,0.27250127,0.27016023,0.26727429,0.26382654,0.25979476,0.25514982,0.24985345,0.24385468,0.23708458,0.22944744,0.22080591,0.21095343,0.19955843,0.18603467,0.16916991,0.14556668,0.07712206
70680,0.27642605,0.27617037,0.27540215,0.27411775,0.27231094,0.26997249,0.26708974,0.26364578,0.25961838,0.25497846,0.24968774,0.24369530,0.23693222,0.22930287,0.22066997,0.21082708,0.19944284,0.18593136,0.16908108,0.14549632,0.07706116
70740,0.27623155,0.27597615,0.27520879,0.27392583,0.27212103,0.26978518,0.26690561,0.26346542,0.25944241,0.25480749,0.24952240,0.24353627,0.23678020,0.22915862,0.22053433,0.21070102,0.19932751,0.18582827,0.16899244,0.14542612,0.07700047
70800,0.27603748,0.27578238,0.27501587,0.27373434,0.27193155,0.26959829,0.26672189,0.26328547,0.25926683,0.25463690,0.24935744,0.24337759,0.23662852,0.22901469,0.22039899,0.21057522,0.19921243,0.18572541,0.16890400,0.14535608,0.07694000
70860,0.27584386,0.27558904,0.27482339,0.27354329,0.27174250,0.26941182,0.26653859,0.26310593,0.25909164,0.25446669,0.24919284,0.24321927,0.23647717,0.22887108,0.22026394,0.21044971,0.19909760,0.18562277,0.16881575,0.14528618,0.07687973
70920,0.27565067,0.27539613,0.27463134,0.27335266,0.27155387,0.26922577,0.26635570,0.26292679,0.25891685,0.25429686,0.24902861,0.24306130,0.23632616,0.22872778,0.22012920,0.21032447,0.19898302,0.18552035,0.16872768,0.14521645,0.07681967
70980,0.27545792,0.27520367,0.27443972,0.27316247,0.27136567,0.26904014,0.26617322,0.26274804,0.25874245,0.25412741,0.24886474,0.24290368,0.23617548,0.22858480,0.21999474,0.21019950,0.19886869,0.18541816,0.16863981,0.14514686,0.07675983
71040,0.27526560,0.27501163,0.27424854,0.27297271,0.27117790,0.26885493,0.26599115,0.26256970,0.25856844,0.25395834,0.24870124,0.24274641,0.23602514,0.22844213,0.21986059,0.21007481,0.19875461,0.18531618,0.16855213,0.14507743,0.07670019
